[智利圣地亚哥东南部的室内空气污染]。	[Indoor air pollution in southeast Santiago, Chile].
[新生儿科快速检测高血糖的假阳性结果]。	[False-positive results for hyperglycemia with rapid tests used in Neonatology Units].
[定期透析死亡原因]。	[Causes of death in periodical dialysis].
[脑静脉血栓形成]。	[Cerebral venous thrombosis].
[腔内回波描记术对内镜手术的控制]。	[Control of endoscopic surgery by endocavitary echography].
[双侧慢性硬膜下血肿：190例系列患者分析]。	[Bilateral chronic subdural haematoma: Analysis of a series of 190 patients].
[下颌骨半侧切除术后下颌骨重建。临床病例报告]。	[Mandibular reconstruction after hemimandibulectomy. Report of a clinical case].
[先天性畸形是否在增加？两个时期的比较研究：1971-1977年和1982-1991年，在智利大学临床医院产科]。	[Are congenital malformations increasing? Comparative study of 2 periods: 1971-1977 and 1982-1991, in the maternity of the Clinical Hospital of the University of Chile].
[血色病肝脏的超微结构]。	[Ultrastructure of the liver in hemochromatosis].
[宫颈腺癌是年轻女性阴道出血的罕见原因]。	[Cervical adenocarcinoma as a rare cause of vaginal bleeding in a young woman].
[人工耳蜗植入作为安置前和安置后患者深度听力损失治疗技术的分析]。	[Analysis of the cochlear implant as a treatment technique for profound hearing loss in pre and postlocutive patients].
集体健康护理系：护理和人口健康领域二十年的成就和承诺。	Department of Nursing in Collective Health: two decades of achievements and commitments in the field of the nursing and the health of the population.
[贝尔维奇医院用于肠外营养病房监测和控制的计算机程序描述]。	[Description of the computer program used at the Hospital de Bellvitge for monitoring and control in the Parenteral Nutrition Unit].
[窒息对肠道5-羟色胺浓度的影响]。	[Effect of asphyxiation on the intestinal serotonin concentration].
[卵巢肿瘤：126例患者的3年经验]。	[Tumors of the ovary: 3 years' experience with 126 patients].
肺切除术前验证欧洲功能评估算法的初始阶段：量化实际临床实践中对建议的依从性。	The initial phase for validating the European algorithm for functional assessment prior to lung resection: quantifying compliance with the recommendations in actual clinical practice.
[霍奇金病与妊娠]。	[Hodgkin's disease and pregnancy].
[门诊手术术后疼痛管理的护理教育干预]。	[Nursing educational intervention for the management of postoperative pain in ambulatory surgery].
[脉搏-声学一致性。心血管检查中的一个有价值的体征]。	[Sphygmo-acoustic concordance. A valuable sign in cardiovascular examinations].
[从语言和精神分析的角度看怀孕青少年话语中与母亲身份相关的身份概念]。	[The concept of identity in relation to motherhood in the discourse of teenagers who attend a pregnancy from a linguistic and psychoanalytical perspective].
一种用于管理动脉硬化性心血管疾病高危患者的电子决策支持系统。	An electronic decision support system for the management of patients at risk of arteriosclerotic cardiovascular disease.
[儿科培训中的生命伦理学]。	[Bioethics in paediatric training].
[不可用]。	[Not Available].
[百日咳博德特氏菌抗原及其在百日咳免疫规划中的影响]。	[Antigens of Bordetella pertussis and their repercussion in immunization programs against whooping cough].
[细菌性腹膜炎大容量灌洗治疗]	[BACTERIAL PERITONITIS HIGH VOLUMEN LAVAGE TREATMENT]
[社会支持和亲密伴侣暴力的保护作用]。	[The protective role of social support and intimate partner violence].
[圣费城小学生肠道蠕虫病患病率]。	[Prevalence of intestinal helminthiasis in primary school children in Santa Fé city].
[经尿道前列腺电切术中甘氨酸过度吸收致急性肾功能不全]。	[Acute renal insufficiency caused by hyperabsorption of glycine in the transurethral resection of the prostate].
[空肠-回肠原发性肿瘤]。	[Primary tumors of the jejunum-ileum].
[维持活骨的细胞因子]。	[The cytokines that maintain living bone].
[在萨卡特卡斯一具尸体的膈肌中首次发现旋毛虫。初步说明]。	[First finding of Trichinella spiralis in the diaphragm of a cadaver in Zacatecas. Preliminary note].
[通过回声描记术、计算机轴位断层扫描和动脉造影确定肾癌的延伸。比较研究(I)]。	[Determination of extension in the cancer of the kidney, by echography, computerized axial tomography and arteriography. Comparative study (I)].
[疟疾预防：全科医生的作用]。	[Malaria prevention: the role of the general practitioner].
[Tc 99m四环素的理化和放射药代动力学特征：一种肿瘤标志物]。	[Physicochemical and radiopharmacokinetic characteristics of Tc 99m tetracycline: a tumor marker].
[克雅氏病的神经生理学]。	[Neurophysiology in Creutzfeldt-Jakob disease].
[心律失常(XI)。90年代室性心律失常的外科治疗]。	[Cardiac arrhythmias (XI). The surgery of ventricular arrhythmias in the decade of the nineties].
[额颞叶痴呆]。	[Fronto-temporal dementia].
[选择性近端迷走神经切断术，无胃引流]。	[Selective proxymal vagotomy without gastric drainage].
[圣地亚哥炼金术的医学方面]。	[Medical aspects of the alchemical art of Diego de Santiago].
[计划生育的医学和社会考虑]。	[Medical and social considerations of family planning].
[妊娠相关先天性心脏病的母体-胎儿风险]。	[Maternal-fetal risk of congenital heart diseases associated with pregnancy].
[临床研究。方法学考虑]。	[Clinical research. Methodological considerations].
[早发性肉瘤样肾癌。一例新病例的报告以及同一病例与另一例成熟年龄出现的病例的比较]。	[Early-onset sarcomatoid renal carcinoma. Report of a new case and comparison of the same case with another appearing at a mature age].
[人类免疫缺陷病毒感染患者的鼻窦受累]。	[Sinus involvement in a patient with human immunodeficiency virus infection].
[新生儿洋地黄中毒。病例报告]。	[Neonatal digitalis poisoning. Report of a case].
[不可用]。	[Not Available].
[放射性胸壁肉瘤肉瘤]。	[Radio-induced chest wall sarcoma sarcoma].
[老年人二尖瓣成形术]。	[Mitral valvuloplasty in the elderly].
[德尔菲法确定教师、学龄儿童及其父母的健康食品教育材料]。	[Delphi method to identify education material on healthy food for teachers, school-age children and their parents].
[青春期前儿童身体脂肪组织的长期趋势]。	[Secular trends of body adipose tissue in prepubertal children].
[PCR-RFLP法在非结核分枝杆菌诊断中的应用]。	[Application of PCR-RFLP in the diagnosis of non-tuberculous mycobacteria].
[因蛛网膜下腔出血入院]。	[Admission to hospital for subarachnoid hemorrhage].
[2003年de Riveira医院热浪对健康的影响]。	[Health impact of 2003 heat wave at Hospital de Riveira (A Coruña)].
[1998-2008年秘鲁消化学会大会上提交的论文发表率低]。	[Low publication of the papers presented at the Congresses of Gastroenterology Society of Peru 1998-2008].
[初级保健医师在甲状腺疾病诊断和治疗中的作用]。	[Role of the primary care physician in the diagnosis and treatment of thyroid diseases].
[阿根廷人类钩端螺旋体病血清学调查]。	[Serologic survey on human leptospirosis in Argentina].
[麻疹：控制、消除还是根除？].	[Measles: control, elimination or eradication?].
[无预扩张的直接支架。我们在300处病变中的经验]。	[A direct stent without predilatation. Our experience in 300 lesions].
[豆类交叉反应性]。	[Legume cross-reactivity].
[压力和复原力。汉斯·塞尔耶与两种文化的重逢]。	[Stress and resilience. Hans Selye and the reencounter of two cultures].
[慢性粒单核细胞型骨髓增生异常综合征、乳腺淋巴瘤和桥本甲状腺炎中原始细胞转化的相关性]。	[Association of blast transformation in a myelodysplastic syndrome of the chronic myelomonocytic type, breast lymphoma and Hashimoto's thyroiditis].
[在受保护和不受保护的冠状动脉干中放置冠状动脉支架后的结果与血运重建手术相比]。	[Results after placement of coronary stents in protected and not protected coronary trunk vs revascularization surgery].
[精子图及其临床解释]。	[Spermogram and its clinical interpretation].
[向耶稣胡子罗马教授致敬]。	[Posthumous homage to Professor Jesus Mustache Roman].
[成人多房性肾囊肿：排除诊断？].	[Multilocular renal cyst in adults: a diagnosis by exclusion?].
[使用x线骨密度测定法和超声对墨西哥妇女骨密度进行比较评估]。	[Comparative evaluation of bone mineral density in Mexican women using x-ray bone densitometry and ultrasound].
[教师对糖尿病了解多少？].	[What do teachers know about diabetes mellitus?].
[乳糜泻诊断的最新进展]。	[Update on celiac disease diagnosis].
[人类皮肤恐惧症引起的皮肤疔疮性肌病]。	[Cutaneous furuncular myasis caused by Dermatobia hominis].
[硬膜外吗啡治疗肿瘤和术后疼痛（作者译著)]。	[Treatment of oncologic and postoperative pain with epidural morphine (author's transl)].
[先天性桡尺关节融合]。	[Congenital radio-ulnar synostosis].
[胃溃疡药物治疗评价]。	[Evaluation of medical treatment in gastric ulcer].
[使用孤儿数据估计成人死亡率]。	[The use of orphanhood data to estimate adult mortality].
[各种热处理对豆类（菜豆）血凝素含量和蛋白质品质的影响]。	[Effect of various heat treatments in the hemagglutinin content and in the protein quality of beans (Phaseolus vulgaris)].
[糖尿病对医院急诊的影响]。	[Influence of diabetes mellitus in hospital emergencies].
[经皮神经电刺激在贝尔麻痹预后中的作用]。	[Transcutaneous electrical nervous stimulation in the prognosis of Bell's palsy].
[胸锁关节成形术治疗儿童前脱位。手术新技术及文献复习]。	[Sterno-clavicular plasty in anterior dislocation in child. The new surgical technic and review literature].
[遗传性结肠癌]。	[Hereditary colon cancer].
[COPD中的吸烟]。	[Smoking in COPD].
[甲杓肌的比较形态]。	[Comparative morphology of thyroarytenoid muscle].
[不可用]。	[Not Available].
[Eikenella corrodens。肺部感染中罕见的细菌]。	[Eikenella corrodens. A seldom encountered germ in pulmonary infections].
[反流性食管炎患者幽门螺杆菌感染的患病率。病例对照研究]。	[Prevalence of Helicobacter pylori infection in patients with reflux esophagitis. A case-control study].
[迈向全民医疗保险：概念、经验教训和公共政策挑战]。	[Towards universal health coverage: concepts, lessons and public policy challenges].
[西班牙碘缺乏症的预防和控制]。	[Prevention and control of iodine deficiencies in Spain].
[联合治疗：方案、适应症和安全性概况]。	[Combined treatment: regimens, indications and safety profile].
[严重烧伤患者后遗症]。	[Sequelae in patients with severe burns].
[新生儿垂直回旋皮肤]。	[Cutis verticis gyrata in a newborn infant].
[分娩期间Walcher-Crouzat和Laborit-Duncan体位的重要性]。	[Importance of Walcher-Crouzat and Laborit-Duncan positions during labor].
[电视辅助胸腔镜化学胸膜固定术治疗自发性幼年型气胸后的胸廓回缩]。	[Thoracic retraction after chemical pleurodesis by video-assisted thoracoscopy for spontaneous juvenile pneumothorax].
